MATRICES	D_Count	H_Count
had(15,7,12,13,8,3,6,5)	512	336
had(15,7,12,13,6,5,8,3)	512	336
had(15,7,12,13,5,6,3,8)	512	336
had(15,7,8,3,12,13,6,5)	512	336
had(15,7,6,5,12,13,8,3)	512	336
had(15,7,5,6,12,13,3,8)	512	336
had(6,15,7,5,13,3,8,12)	512	336
had(6,15,13,3,7,5,8,12)	512	336
had(15,6,5,7,3,13,12,8)	512	336
had(15,6,3,13,5,7,12,8)	512	336
had(8,13,5,15,12,3,7,6)	512	338
had(8,13,12,3,5,15,7,6)	512	338
had(13,8,15,5,3,12,6,7)	512	338
had(13,8,3,12,15,5,6,7)	512	338
had(3,6,5,8,13,15,7,12)	512	338
had(3,6,7,12,13,15,5,8)	512	338
had(3,6,13,15,5,8,7,12)	512	338
had(3,6,13,15,7,12,5,8)	512	338
had(6,3,8,5,15,13,12,7)	512	338
had(6,3,12,7,15,13,8,5)	512	338
had(6,3,15,13,8,5,12,7)	512	338
had(6,3,15,13,12,7,8,5)	512	338
had(3,7,5,13,15,8,12,6)	512	338
had(3,7,13,5,15,8,6,12)	512	338
had(3,7,15,8,5,13,12,6)	512	338
had(3,7,15,8,13,5,6,12)	512	338
had(3,15,5,12,13,6,7,8)	512	338
had(3,15,13,6,5,12,7,8)	512	338
had(7,3,13,5,8,15,6,12)	512	338
had(7,3,5,13,8,15,12,6)	512	338
had(7,3,8,15,13,5,6,12)	512	338
had(7,3,8,15,5,13,12,6)	512	338
had(15,3,12,5,6,13,8,7)	512	338
had(15,3,6,13,12,5,8,7)	512	338
had(3,6,5,8,15,13,12,7)	512	338
had(3,6,12,7,15,13,5,8)	512	338
had(3,6,15,13,5,8,12,7)	512	338
had(3,6,15,13,12,7,5,8)	512	338
had(6,3,8,5,13,15,7,12)	512	338
had(6,3,7,12,13,15,8,5)	512	338
had(6,3,13,15,8,5,7,12)	512	338
had(6,3,13,15,7,12,8,5)	512	338
had(8,12,3,13,7,5,15,6)	512	338
had(8,12,7,5,3,13,15,6)	512	338
had(7,13,15,12,8,6,3,5)	512	338
had(7,13,8,6,15,12,3,5)	512	338
had(13,7,12,15,6,8,5,3)	512	338
had(13,7,6,8,12,15,5,3)	512	338
had(13,15,5,8,6,3,12,7)	512	338
had(13,15,6,3,5,8,12,7)	512	338
had(12,8,13,3,5,7,6,15)	512	338
had(12,8,5,7,13,3,6,15)	512	338
had(15,13,8,5,3,6,7,12)	512	338
had(15,13,3,6,8,5,7,12)	512	338
had(3,5,6,8,13,7,15,12)	512	340
had(3,5,13,7,6,8,15,12)	512	340
had(5,3,8,6,7,13,12,15)	512	340
had(5,3,7,13,8,6,12,15)	512	340
had(7,15,3,8,5,6,13,12)	512	340
had(7,15,5,6,3,8,13,12)	512	340
had(7,15,6,5,8,3,13,12)	512	340
had(7,15,8,3,6,5,13,12)	512	340
had(15,7,8,3,6,5,12,13)	512	340
had(15,7,6,5,8,3,12,13)	512	340
had(15,7,5,6,3,8,12,13)	512	340
had(15,7,3,8,5,6,12,13)	512	340
had(3,13,5,7,15,6,12,8)	512	340
had(3,13,15,6,5,7,12,8)	512	340
had(6,7,12,3,13,8,5,15)	512	340
had(6,7,13,8,12,3,5,15)	512	340
had(7,6,3,12,8,13,15,5)	512	340
had(7,6,8,13,3,12,15,5)	512	340
had(13,3,7,5,6,15,8,12)	512	340
had(13,3,6,15,7,5,8,12)	512	340
had(5,8,3,6,13,15,7,12)	512	342
had(5,8,13,15,3,6,7,12)	512	342
had(6,13,8,7,12,5,15,3)	512	342
had(6,13,12,5,8,7,15,3)	512	342
had(8,5,6,3,15,13,12,7)	512	342
had(8,5,15,13,6,3,12,7)	512	342
had(8,13,6,7,12,3,15,5)	512	342
had(8,13,12,3,6,7,15,5)	512	342
had(13,8,7,6,3,12,5,15)	512	342
had(13,8,3,12,7,6,5,15)	512	342
had(13,6,7,8,5,12,3,15)	512	342
had(13,6,5,12,7,8,3,15)	512	342
had(3,8,5,6,15,7,12,13)	512	342
had(3,8,15,7,5,6,12,13)	512	342
had(3,7,12,6,15,8,5,13)	512	342
had(3,7,15,8,12,6,5,13)	512	342
had(5,15,8,13,7,6,12,3)	512	342
had(5,15,8,13,12,3,7,6)	512	342
had(5,15,7,6,8,13,12,3)	512	342
had(5,15,12,3,8,13,7,6)	512	342
had(8,3,6,5,7,15,13,12)	512	342
had(8,3,7,15,6,5,13,12)	512	342
had(7,3,6,12,8,15,13,5)	512	342
had(7,3,8,15,6,12,13,5)	512	342
had(15,5,13,8,6,7,3,12)	512	342
had(15,5,13,8,3,12,6,7)	512	342
had(15,5,6,7,13,8,3,12)	512	342
had(15,5,3,12,13,8,6,7)	512	342
had(5,8,6,3,13,15,12,7)	512	342
had(5,8,13,15,6,3,12,7)	512	342
had(8,5,3,6,15,13,7,12)	512	342
had(8,5,15,13,3,6,7,12)	512	342
had(12,5,13,6,8,7,3,15)	512	344
had(12,5,8,7,13,6,3,15)	512	344
had(5,13,3,7,15,8,12,6)	512	344
had(5,13,15,8,3,7,12,6)	512	344
had(13,5,7,3,8,15,6,12)	512	344
had(13,5,8,15,7,3,6,12)	512	344
had(8,7,6,13,15,3,12,5)	512	344
had(8,7,15,3,6,13,12,5)	512	344
had(7,8,13,6,3,15,5,12)	512	344
had(7,8,3,15,13,6,5,12)	512	344
had(8,15,5,13,7,3,12,6)	512	344
had(8,15,7,3,5,13,12,6)	512	344
had(15,8,13,5,3,7,6,12)	512	344
had(15,8,3,7,13,5,6,12)	512	344
had(5,12,6,13,7,8,15,3)	512	344
had(5,12,7,8,6,13,15,3)	512	344
had(6,7,5,15,13,8,12,3)	512	344
had(6,7,13,8,5,15,12,3)	512	344
had(7,6,15,5,8,13,3,12)	512	344
had(7,6,8,13,15,5,3,12)	512	344
had(13,12,15,7,3,8,6,5)	512	344
had(13,12,3,8,15,7,6,5)	512	344
had(12,13,7,15,8,3,5,6)	512	344
had(12,13,8,3,7,15,5,6)	512	344
had(8,13,15,5,12,3,6,7)	512	346
had(8,13,12,3,15,5,6,7)	512	346
had(13,8,5,15,3,12,7,6)	512	346
had(13,8,3,12,5,15,7,6)	512	346
had(5,6,8,3,7,15,12,13)	512	346
had(5,6,7,15,8,3,12,13)	512	346
had(6,5,3,8,15,7,13,12)	512	346
had(6,5,15,7,3,8,13,12)	512	346
had(3,8,13,12,15,7,6,5)	512	346
had(3,8,15,7,13,12,6,5)	512	346
had(5,7,6,15,12,8,13,3)	512	346
had(5,7,13,3,12,8,6,15)	512	346
had(5,7,12,8,6,15,13,3)	512	346
had(5,7,12,8,13,3,6,15)	512	346
had(8,3,12,13,7,15,5,6)	512	346
had(8,3,7,15,12,13,5,6)	512	346
had(8,12,15,6,7,5,3,13)	512	346
had(8,12,7,5,15,6,3,13)	512	346
had(7,5,15,6,8,12,3,13)	512	346
had(7,5,3,13,8,12,15,6)	512	346
had(7,5,8,12,15,6,3,13)	512	346
had(7,5,8,12,3,13,15,6)	512	346
had(13,15,7,12,5,8,3,6)	512	346
had(13,15,5,8,7,12,3,6)	512	346
had(12,8,6,15,5,7,13,3)	512	346
had(12,8,5,7,6,15,13,3)	512	346
had(15,13,12,7,8,5,6,3)	512	346
had(15,13,8,5,12,7,6,3)	512	346
had(7,13,12,15,5,3,8,6)	512	346
had(7,13,5,3,12,15,8,6)	512	346
had(13,7,15,12,3,5,6,8)	512	346
had(13,7,3,5,15,12,6,8)	512	346
had(5,12,3,15,6,13,8,7)	512	348
had(5,12,6,13,3,15,8,7)	512	348
had(3,5,6,8,15,12,13,7)	512	348
had(3,5,15,12,6,8,13,7)	512	348
had(5,3,8,6,12,15,7,13)	512	348
had(5,3,12,15,8,6,7,13)	512	348
had(12,5,15,3,13,6,7,8)	512	348
had(12,5,13,6,15,3,7,8)	512	348
had(13,6,12,5,8,7,3,15)	512	350
had(13,6,8,7,12,5,3,15)	512	350
had(3,8,6,5,13,12,15,7)	512	350
had(3,8,13,12,6,5,15,7)	512	350
had(5,8,3,6,15,13,12,7)	512	350
had(5,8,15,13,3,6,12,7)	512	350
had(8,5,6,3,13,15,7,12)	512	350
had(8,5,13,15,6,3,7,12)	512	350
had(8,3,5,6,12,13,7,15)	512	350
had(8,3,12,13,5,6,7,15)	512	350
had(3,8,6,5,15,7,13,12)	512	350
had(3,8,15,7,6,5,13,12)	512	350
had(5,15,13,8,7,6,3,12)	512	350
had(5,15,7,6,13,8,3,12)	512	350
had(8,3,5,6,7,15,12,13)	512	350
had(8,3,7,15,5,6,12,13)	512	350
had(15,5,8,13,6,7,12,3)	512	350
had(15,5,6,7,8,13,12,3)	512	350
had(6,13,5,12,7,8,15,3)	512	350
had(6,13,7,8,5,12,15,3)	512	350
had(8,13,3,12,7,6,15,5)	512	350
had(8,13,7,6,3,12,15,5)	512	350
had(7,13,3,5,8,6,15,12)	512	350
had(7,13,8,6,3,5,15,12)	512	350
had(13,7,5,3,6,8,12,15)	512	350
had(13,7,6,8,5,3,12,15)	512	350
had(13,8,12,3,6,7,5,15)	512	350
had(13,8,6,7,12,3,5,15)	512	350
had(12,15,7,13,5,3,8,6)	512	350
had(12,15,5,3,7,13,8,6)	512	350
had(15,12,13,7,3,5,6,8)	512	350
had(15,12,3,5,13,7,6,8)	512	350
had(3,13,5,7,12,8,15,6)	512	352
had(3,13,12,8,5,7,15,6)	512	352
had(8,15,5,13,12,6,7,3)	512	352
had(8,15,12,6,5,13,7,3)	512	352
had(7,15,13,12,8,3,6,5)	512	352
had(7,15,8,3,13,12,6,5)	512	352
had(13,12,7,15,8,3,6,5)	512	352
had(13,12,8,3,7,15,6,5)	512	352
had(13,3,7,5,8,12,6,15)	512	352
had(13,3,8,12,7,5,6,15)	512	352
had(12,13,15,7,3,8,5,6)	512	352
had(12,13,3,8,15,7,5,6)	512	352
had(15,7,12,13,3,8,5,6)	512	352
had(15,7,3,8,12,13,5,6)	512	352
had(15,8,13,5,6,12,3,7)	512	352
had(15,8,6,12,13,5,3,7)	512	352
had(6,8,12,15,13,7,5,3)	512	352
had(6,8,13,7,12,15,5,3)	512	352
had(6,15,8,12,13,3,7,5)	512	352
had(6,15,13,3,8,12,7,5)	512	352
had(8,6,15,12,7,13,3,5)	512	352
had(8,6,7,13,15,12,3,5)	512	352
had(15,6,12,8,3,13,5,7)	512	352
had(15,6,3,13,12,8,5,7)	512	352
had(6,13,3,15,5,12,8,7)	512	354
had(6,13,5,12,3,15,8,7)	512	354
had(8,13,6,7,15,5,12,3)	512	354
had(8,13,15,5,6,7,12,3)	512	354
had(13,8,7,6,5,15,3,12)	512	354
had(13,8,5,15,7,6,3,12)	512	354
had(6,13,8,7,15,3,12,5)	512	354
had(6,13,12,5,15,3,8,7)	512	354
had(6,13,15,3,8,7,12,5)	512	354
had(6,13,15,3,12,5,8,7)	512	354
had(13,6,7,8,3,15,5,12)	512	354
had(13,6,15,3,12,5,7,8)	512	354
had(13,6,12,5,15,3,7,8)	512	354
had(13,6,5,12,3,15,7,8)	512	354
had(13,6,3,15,7,8,5,12)	512	354
had(13,6,3,15,5,12,7,8)	512	354
had(3,15,7,8,13,6,5,12)	512	354
had(3,15,13,6,7,8,5,12)	512	354
had(5,15,7,6,12,3,8,13)	512	354
had(5,15,12,3,7,6,8,13)	512	354
had(13,15,7,12,3,6,5,8)	512	354
had(13,15,7,12,8,5,6,3)	512	354
had(13,15,3,6,7,12,5,8)	512	354
had(13,15,8,5,7,12,6,3)	512	354
had(12,15,8,6,5,3,7,13)	512	354
had(12,15,5,3,8,6,7,13)	512	354
had(12,6,13,5,3,7,8,15)	512	354
had(12,6,3,7,13,5,8,15)	512	354
had(15,12,6,8,3,5,13,7)	512	354
had(15,12,3,5,6,8,13,7)	512	354
had(15,13,12,7,6,3,8,5)	512	354
had(15,13,12,7,5,8,3,6)	512	354
had(15,13,6,3,12,7,8,5)	512	354
had(15,13,5,8,12,7,3,6)	512	354
had(15,5,6,7,3,12,13,8)	512	354
had(15,5,3,12,6,7,13,8)	512	354
had(15,3,8,7,6,13,12,5)	512	354
had(15,3,6,13,8,7,12,5)	512	354
had(6,12,5,13,7,3,15,8)	512	354
had(6,12,7,3,5,13,15,8)	512	354
had(13,15,7,12,6,3,8,5)	512	354
had(13,15,6,3,7,12,8,5)	512	354
had(15,13,12,7,3,6,5,8)	512	354
had(15,13,3,6,12,7,5,8)	512	354
had(6,8,3,5,15,12,13,7)	512	356
had(6,8,15,12,3,5,13,7)	512	356
had(8,6,5,3,12,15,7,13)	512	356
had(8,6,12,15,5,3,7,13)	512	356
had(8,15,6,12,7,3,13,5)	512	356
had(8,15,7,3,6,12,13,5)	512	356
had(7,15,5,6,8,3,12,13)	512	356
had(7,15,8,3,5,6,12,13)	512	356
had(15,7,6,5,3,8,13,12)	512	356
had(15,7,3,8,6,5,13,12)	512	356
had(15,8,12,6,3,7,5,13)	512	356
had(15,8,3,7,12,6,5,13)	512	356
had(3,12,6,7,13,8,15,5)	512	356
had(3,12,6,7,15,5,13,8)	512	356
had(3,12,13,8,6,7,15,5)	512	356
had(3,12,15,5,6,7,13,8)	512	356
had(6,8,5,3,13,7,12,15)	512	356
had(6,8,13,7,5,3,12,15)	512	356
had(8,6,3,5,7,13,15,12)	512	356
had(8,6,7,13,3,5,15,12)	512	356
had(12,3,7,6,8,13,5,15)	512	356
had(12,3,7,6,5,15,8,13)	512	356
had(12,3,8,13,7,6,5,15)	512	356
had(12,3,5,15,7,6,8,13)	512	356
had(12,7,13,15,8,5,3,6)	512	358
had(12,7,8,5,13,15,3,6)	512	358
had(6,12,8,15,5,13,3,7)	512	358
had(6,12,5,13,8,15,3,7)	512	358
had(12,6,15,8,13,5,7,3)	512	358
had(12,6,13,5,15,8,7,3)	512	358
had(3,8,5,6,12,13,15,7)	512	358
had(3,8,12,13,5,6,15,7)	512	358
had(5,8,13,15,12,7,6,3)	512	358
had(5,8,12,7,13,15,6,3)	512	358
had(8,5,15,13,7,12,3,6)	512	358
had(8,5,7,12,15,13,3,6)	512	358
had(8,3,6,5,13,12,7,15)	512	358
had(8,3,13,12,6,5,7,15)	512	358
had(8,12,6,15,13,3,7,5)	512	358
had(8,12,13,3,6,15,7,5)	512	358
had(12,8,15,6,3,13,5,7)	512	358
had(12,8,3,13,15,6,5,7)	512	358
had(3,7,6,12,13,5,15,8)	512	358
had(3,7,13,5,6,12,15,8)	512	358
had(5,8,6,3,12,7,13,15)	512	358
